ml_movieId;ml_title;ml_genres;Title;Year;Rated;Released;Runtime;Genre;Director;Writer;Actors;Plot;Language;Country;Awards;Poster;Ratings;Metascore;imdbRating;imdbVotes;imdbID;Type;DVD;BoxOffice;Production;Website;Response;ml_year;totalSeasons
1458;Touch;Romance;Touch;2012–2013;TV-PG;25 Jan 2012;43 min;Drama, Mystery, Sci-Fi;;Tim Kring;Kiefer Sutherland, David Mazouz, Gugu Mbatha-Raw;A widower struggling to raise his emotionally challenged son discovers that he can predict events before they happen.;English;United States;Nominated for 2 Primetime Emmys. 2 wins & 12 nominations total;https://m.media-amazon.com/images/M/MV5BNTI3OTcwNTk3Ml5BMl5BanBnXkFtZTcwNzA3NzAzNw@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}];;7.3;42,992;tt1821681;series;;;;;True;1997;2.0
1459;Absolute Power;Mystery|Thriller;Absolute Power;1997;R;14 Feb 1997;121 min;Action, Crime, Drama;Clint Eastwood;David Baldacci, William Goldman;Clint Eastwood, Gene Hackman, Ed Harris;Career thief Luther Whitney (Clint Eastwood) witnesses a horrific crime involving U.S. President Alan Richmond (Gene Hackman).;English, Spanish;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BNDFlNTZmOGYtYmE0ZC00OTE4LWI5YzctNmZmZDU3M2ZiMmI4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '52/100'}];52.0;6.7;57,188;tt0118548;movie;01 Jun 2010;$50,068,310;;;True;1997;
1461;Vegas Vacation;Comedy;Vegas Vacation;1997;PG;14 Feb 1997;93 min;Comedy;Stephen Kessler;Elisa Bell, Bob Ducsay;Chevy Chase, Beverly D'Angelo, Randy Quaid;In the fourth outing for the vacation franchise, the Griswolds have to survive Vegas fever when they go to Las Vegas for a fun family vacation.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BZTIwMWEwZmQtMjI1ZS00NDdmLTgwMGItNmFiOTk1ZWQ5NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '20/100'}];20.0;5.9;51,146;tt0120434;movie;22 Aug 1997;$36,400,360;;;True;1997;
1462;Unforgotten: Twenty-Five Years After Willowbrook;Documentary;Unforgotten: Twenty-Five Years After Willowbrook;1996;Not Rated;14 Feb 1997;57 min;Documentary;Jack Fisher;Stuart Warmflash;Danny Aiello, Geraldo Rivera, Maria Caceres;It was a nightmare that shocked not only New York, but all of America. The public outcry about the Willowbrook State School for people with developmental disabilities resulted from Geraldo Rivera's expose on WABC after he had ente...;English;United States;1 win;https://m.media-amazon.com/images/M/MV5BMTIyNjg3Nzk4MV5BMl5BanBnXkFtZTcwMzE0NzU5MQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}];;6.5;197;tt0118042;movie;30 Sep 2017;;;;True;1996;
1463;That Old Feeling;Comedy|Romance;That Old Feeling;1997;PG-13;04 Apr 1997;105 min;Comedy, Romance;Carl Reiner;Leslie Dixon;Bette Midler, Dennis Farina, Paula Marshall;A bride's divorced parents find their old feelings for each other during the wedding reception and over the course of the next few days upsetting the newlywed's honeymoon.;English;United States;2 nominations;https://m.media-amazon.com/images/M/MV5BN2IzYTE4MTItYTg2MC00NmY1LTg4NTctMjMxMjk2YzliZGU1XkEyXkFqcGdeQXVyNzI0MDk4OTA@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}];;6.1;3,951;tt0120318;movie;01 Apr 2003;$16,574,176;;;True;1997;
1464;Lost Highway;Mystery;Lost Highway;1997;R;15 Jan 1997;134 min;Mystery, Thriller;David Lynch;David Lynch, Barry Gifford;Bill Pullman, Patricia Arquette, John Roselius;Anonymous videotapes presage a musician's murder conviction, and a gangster's girlfriend leads a mechanic astray.;English;France, United States;5 wins & 7 nominations;https://m.media-amazon.com/images/M/MV5BZDBmMjg0MWMtNTQ3MS00NGQ5LTg4YzQtNzA1NTk2MWQ2NzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '53/100'}];53.0;7.6;146,066;tt0116922;movie;25 Mar 2008;$3,726,792;;;True;1997;
1465;Rosewood;Drama;Rosewood;1997;R;21 Feb 1997;140 min;Action, Drama, History;John Singleton;Gregory Poirier;Jon Voight, Ving Rhames, Don Cheadle;A dramatization of a 1923 horrific racist lynch mob attack on an African-American community.;English;United States;3 wins & 10 nominations;https://m.media-amazon.com/images/M/MV5BNGJlMzU0YTktYmI1Zi00ZTYxLTgyYmMtOTI5M2QzZDQ3MGY2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '71/100'}];71.0;7.2;8,468;tt0120036;movie;15 May 2007;$13,130,349;;;True;1997;
1466;Donnie Brasco;Crime|Drama;Donnie Brasco;1997;R;28 Feb 1997;127 min;Biography, Crime, Drama;Mike Newell;Joseph D. Pistone, Richard Woodley, Paul Attanasio;Al Pacino, Johnny Depp, Michael Madsen;An FBI undercover agent infiltrates the mob and finds himself identifying more with the mafia life, at the expense of his regular one.;English, Italian, Japanese;United States;Nominated for 1 Oscar. 2 wins & 16 nominations total;https://m.media-amazon.com/images/M/MV5BYzMzMDZkYWEtODIzNS00YjI3LTkxNTktOWEyZGM3ZWI2MWM4XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '76/100'}];76.0;7.7;313,934;tt0119008;movie;04 May 2004;$41,909,762;;;True;1997;
1468;Booty Call;Comedy|Romance;Booty Call;1997;R;26 Feb 1997;79 min;Comedy, Romance;Jeff Pollack;Takashi Bufford, J. Stanford Parker;Jamie Foxx, Tommy Davidson, Vivica A. Fox;Two friends who have gone too long without sex set out to get some.;English;United States;;https://m.media-amazon.com/images/M/MV5BMTk2NTgwODY2M15BMl5BanBnXkFtZTYwNDk4OTE5._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '54/100'}];54.0;5.4;9,179;tt0118750;movie;22 May 2001;$20,050,376;;;True;1997;
1470;Rhyme & Reason;Documentary;Lincoln Rhyme: Hunt for the Bone Collector;2020;TV-14;01 Jan 2020;43 min;Crime, Drama, Mystery;;Mark Bianculli, VJ Boyd;Russell Hornsby, Arielle Kebbel, Roslyn Ruff;A retired forensic criminologist teams up with an ambitious young detective to help capture some of the most dangerous criminals in America.;English;United States;;https://m.media-amazon.com/images/M/MV5BNDI1M2Q3ZjQtYjkxYy00NGM2LThmMmQtMmYzZDI5NTE2NDg4XkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}];;6.8;5,626;tt9307990;series;;;;;True;1997;1.0
1471;Boys Life 2;Drama;Boys Life 2;1997;;07 Mar 1997;74 min;Drama;Mark Christopher, Tom DeCerchio, Tom Donaghy;Mark Christopher, Tom DeCerchio, Tom Donaghy;Michael Saucedo, Justin Urich, Travis Sher;"Compilation of four short films about homoerotic situations involving young men. Tom DeCerchio directed ""Nunzio's Second Cousin"", telling the story of a gay cop who forces a gay-basher to come to his house and have dinner with his...";English;United States;;https://m.media-amazon.com/images/M/MV5BMTYxMTg5NDgwMV5BMl5BanBnXkFtZTcwNzA4NzgxMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}];;6.6;474;tt0118762;movie;;$532,654;;;True;1997;
1472;City of Industry;Crime|Thriller;City of Industry;1997;R;14 Mar 1997;97 min;Crime, Drama, Thriller;John Irvin;Ken Solarz;Harvey Keitel, Stephen Dorff, Timothy Hutton;A retired thief swears revenge on the lunatic who murdered his brother and partner, while going on the run with the loot they stole.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BYWMzMzJmZTEtMzk3YS00ZWI2LWJjYzktYjE1NWNmYzQyZmI0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}];;6.1;6,191;tt0118859;movie;06 Feb 2001;$1,568,258;;;True;1997;
1473;Best Men;Action|Comedy|Crime|Drama;Best Men;1997;R;17 Oct 1997;90 min;Action, Comedy, Crime;Tamra Davis;Art Edler Brown, Tracy Fraim;Dean Cain, Andy Dick, Sean Patrick Flanery;Four best men pick up their friend, the groom, outside prison. On the way to the chapel, they stop at a bank and get involved in a robbery. The bank's surrounded. FBI takes over.;English;United States, United Kingdom;;https://m.media-amazon.com/images/M/MV5BMTkyNDg2NzM0N15BMl5BanBnXkFtZTcwMjEwMTAyMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '51/100'}];51.0;5.5;3,026;tt0118702;movie;16 Dec 2014;;;;True;1997;
1475;Kama Sutra: A Tale of Love;Romance;Kama Sutra: A Tale of Love;1996;Unrated;28 Feb 1997;114 min;Crime, Drama, History;Mira Nair;Helena Kriel, Mira Nair, Wajida Tabassum;Naveen Andrews, Sarita Choudhury, Indira Varma;Two female friends become sexual rivals at maturity.;English, Italian;United Kingdom, Japan, Germany, United States;1 win & 1 nomination;https://m.media-amazon.com/images/M/MV5BNDY5Njc3OWMtYjQwNS00YzM0LTgxZTItNjVjZDk3MWQxYjEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}];;6.0;10,909;tt0116743;movie;30 Jun 1998;$4,109,095;;;True;1996;
1476;Private Parts;Comedy|Drama;Private Parts;1997;R;07 Mar 1997;109 min;Biography, Comedy, Drama;Betty Thomas;Howard Stern, Len Blum, Michael Kalesniko;Howard Stern, Mary McCormack, Robin Quivers;The autobiographical story of Howard Stern, the radio rebel who is now also a TV personality, an author and a movie star.;English;United States;2 wins & 3 nominations;https://m.media-amazon.com/images/M/MV5BNDhjZjAxNzgtNzU3NS00OWQxLWI2ODItMjk0NmRjMTU5MDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Metacritic', 'Value': '67/100'}];67.0;6.9;38,070;tt0119951;movie;04 Oct 2005;$41,230,799;WARNER BROTHERS PICTURES;;True;1997;
1477;Love Jones;Romance;Love Jones;1997;R;14 Mar 1997;109 min;Drama, Romance;Theodore Witcher;Theodore Witcher;Larenz Tate, Nia Long, Isaiah Washington;"Darius Lovehall is a young black poet in Chicago who starts dating Nina Mosley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their fri...";English;United States;2 wins & 7 nominations;https://m.media-amazon.com/images/M/MV5BOGEzMmFlMmYtNDU2NS00YWEzLTg5ZDktZGI4MjAxNTVkNjc1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '65/100'}];65.0;7.3;5,162;tt0119572;movie;27 Jul 1999;$12,479,335;;;True;1997;
1479;The Saint;Action|Romance|Thriller;The Saint;1997;PG-13;04 Apr 1997;116 min;Action, Adventure, Romance;Phillip Noyce;Leslie Charteris, Jonathan Hensleigh, Wesley Strick;Val Kilmer, Elisabeth Shue, Rade Serbedzija;Simon Templar (The Saint), is a thief for hire, whose latest job to steal the secret process for cold fusion puts him at odds with a traitor bent on toppling the Russian government, as well as the woman who holds its secret.;English, Russian;United States;1 win & 2 nominations;https://m.media-amazon.com/images/M/MV5BNmM3MjI2YjUtYjk1MS00M2VjLWI4MmUtM2UyYWQyNTVlZGE5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '50/100'}];50.0;6.2;70,036;tt0120053;movie;06 Oct 1998;$61,363,304;;;True;1997;
1480;Smilla's Sense of Snow;Action|Drama|Thriller;Smilla's Sense of Snow;1997;R;28 Feb 1997;121 min;Crime, Drama, Mystery;Bille August;Peter Høeg, Ann Biderman;Julia Ormond, Jens Jørgen Fleischer, Agga Olsen;A 6 y.o. Inuit boy runs off a snowy roof in Copenhagen and dies. Smilla, a half Inuit who lives in the building and knows the boy, looks into it. What makes an acrophobic boy run up on the roof? The clues take her to Greenland.;English, Inuktitut;Denmark, Germany, Sweden;1 nomination;https://m.media-amazon.com/images/M/MV5BZDQ0OWJmNDItNTEwMS00M2E5LTg2NDEtNDM5YjRhZjFiOWM3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '45/100'}];45.0;6.3;14,746;tt0120152;movie;21 May 2002;$2,372,903;;;True;1997;
1482;The Van;Comedy|Drama;The Van;1996;R;16 May 1997;100 min;Comedy, Drama;Stephen Frears;Roddy Doyle;Colm Meaney, Donal O'Kelly, Ger Ryan;Set in the fictional Dublin suburb of Barrytown, Bimbo is a baker who loses his job after being made redundant. Bimbo then acquires the help of his best friend, Larry, to set up a successful burger van.;English;United Kingdom, Ireland, United States;1 nomination;https://m.media-amazon.com/images/M/MV5BMTRlZGI1NzUtMWU4Yy00Y2RkLWFlMmQtOTE2YWNhMWEzY2Q5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}];;6.7;4,675;tt0118064;movie;01 Jan 2013;$712,095;Fox, 20th Century Fox;;True;1996;
1483;Crash;Drama|Thriller;Crash;2004;R;06 May 2005;112 min;Crime, Drama, Thriller;Paul Haggis;Paul Haggis, Bobby Moresco;Don Cheadle, Sandra Bullock, Thandiwe Newton;Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.;English, Persian, Spanish, Mandarin, Korean;United States, Germany, Australia;Won 3 Oscars. 66 wins & 112 nominations total;https://m.media-amazon.com/images/M/MV5BOTk1OTA1MjIyNV5BMl5BanBnXkFtZTcwODQxMTkyMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '66/100'}];66.0;7.7;440,926;tt0375679;movie;06 Sep 2005;$54,580,300;;;True;1996;
1484;The Daytrippers;Mystery;The Daytrippers;1996;R;05 Mar 1997;87 min;Comedy, Drama;Greg Mottola;Greg Mottola;Hope Davis, Stanley Tucci, Parker Posey;When she discovers a love letter written to her husband by an unknown paramour, the distraught Eliza turns to her tight-knit Long Island family for advice.;English;Canada, United States;7 wins & 3 nominations;https://m.media-amazon.com/images/M/MV5BNTJhMGM4ODItNzk3MS00MmMxLTgyZmEtNGEwNDNhOTAwYzc0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '73/100'}];73.0;7.0;6,166;tt0116041;movie;19 Apr 2016;$2,099,677;;;True;1996;
1485;Liar Liar;Comedy;Liar Liar;1997;PG-13;21 Mar 1997;86 min;Comedy, Fantasy;Tom Shadyac;Paul Guay, Stephen Mazur;Jim Carrey, Maura Tierney, Amanda Donohoe;A pathological liar-lawyer finds his career turned upside down when he inexplicably cannot physically lie for 24 whole hours.;English;United States;4 wins & 6 nominations;https://m.media-amazon.com/images/M/MV5BYjZlYmJjYWYtZDM0NS00YmZlLWIyMTAtMDY5ZTNjZTgwMDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '70/100'}];70.0;6.9;315,604;tt0119528;movie;25 Nov 2003;$181,410,615;;;True;1997;
1486;The Quiet Room;Drama;The Quiet Room;1996;PG;21 Mar 1997;92 min;Drama;Rolf de Heer;Rolf de Heer;Celine O'Leary, Chloe Ferguson, Paul Blackwell;A seven-year-old girl adopts a vow of silence in protest when her quarrelsome parents grow increasingly hostile to one another.;English;Australia, Italy, France;3 nominations;https://m.media-amazon.com/images/M/MV5BMTkzMTYzNzk1OV5BMl5BanBnXkFtZTcwMDU0NDQzMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}];;6.7;589;tt0117422;movie;11 Mar 2008;;;;True;1996;
1487;Selena;Drama|Musical;Selena;1997;PG;21 Mar 1997;127 min;Biography, Drama, Music;Gregory Nava;Gregory Nava;Jennifer Lopez, Edward James Olmos, Jon Seda;The true story of Selena, a Texas-born Tejano singer who rose from cult status to performing at the Astrodome, as well as having chart-topping albums on the Latin music charts.;English, Spanish;United States;9 wins & 6 nominations;https://m.media-amazon.com/images/M/MV5BZGE0Y2RlNmQtZDY0Ni00Njk5LWFiZWUtMzc5N2VlZTBhOGE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '67/100'}];67.0;6.8;29,809;tt0120094;movie;12 Sep 2006;$35,764,351;;;True;1997;
1488;The Devil's Own;Action|Drama|Thriller|War;The Devil's Own;1997;R;26 Mar 1997;111 min;Action, Crime, Drama;Alan J. Pakula;Kevin Jarre, David Aaron Cohen, Vincent Patrick;Harrison Ford, Brad Pitt, Margaret Colin;A police officer uncovers the real identity of his house-guest, an I.R.A. terrorist in hiding.;English, Spanish;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BYzYwOWExN2UtMzhiZC00ZWZmLTkwY2EtMDUxZGRmMzg0YTVjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '53/100'}];53.0;6.2;67,813;tt0118972;movie;22 May 2001;$42,868,348;;;True;1997;
1489;Cats Don't Dance;Animation|Children's|Musical;Cats Don't Dance;1997;G;26 Mar 1997;75 min;Animation, Comedy, Family;Mark Dindal;Rick Calabash, Robert Lence, Mark Dindal;Scott Bakula, Jasmine Guy, Natalie Cole;Danny, an ambitious singing and dancing cat, goes to Hollywood and overcomes several obstacles to fulfill his dream of becoming a movie star.;English;United States;3 wins & 13 nominations;https://m.media-amazon.com/images/M/MV5BYjEyNmY0NDItOGZiMS00NjE2LTg5OTItNTRjMzZjMjI5OTUxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '62/100'}];62.0;6.9;7,963;tt0118829;movie;02 May 2006;$3,566,637;;;True;1997;
1490;B*A*P*S;Comedy;B*A*P*S;1997;PG-13;28 Mar 1997;91 min;Comedy;Robert Townsend;Troy Byer;Halle Berry, Natalie Desselle Reid, Martin Landau;"Two tacky homegirls move to L.A. to become dancers; instead they scam a dying millionaire but eventually become B*A*P*S (Black American Princesses).";English, Italian;United States;2 nominations;https://m.media-amazon.com/images/M/MV5BYTMxY2ZjZmQtZTc1MC00ZTBhLTg1MTQtNjhmODQ1OWE4NjBjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}];;4.7;5,591;tt0118663;movie;13 Jan 2004;$7,246,735;;;True;1997;
1493;Love and Other Catastrophes;Romance;Love and Other Catastrophes;1996;R;28 Mar 1997;78 min;Comedy, Romance;Emma-Kate Croghan;Yael Bergman, Emma-Kate Croghan, Helen Bandis;Frances O'Connor, Alice Garner, Matt Day;A day in the life of two film-school students trying to find love and another house-mate.;English;Australia;1 win & 5 nominations;https://m.media-amazon.com/images/M/MV5BMTg5NjkxNDk1OV5BMl5BanBnXkFtZTcwMzA2NDMyMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '58/100'}];58.0;6.5;2,043;tt0116931;movie;;$294,212;;;True;1996;
1494;The Sixth Man;Comedy;The Sixth Man;1997;PG-13;28 Mar 1997;107 min;Comedy, Drama, Fantasy;Randall Miller;Christopher Reed, Cynthia Carle;Marlon Wayans, Kadeem Hardison, David Paymer;A college athlete returns from the dead to help his brother's basketball team win the NCAA title.;English;United States;;https://m.media-amazon.com/images/M/MV5BOGI3YmE2YTktMmRmMy00NDE4LTgzZTctOGQ2MmE2MTk0MGRkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}];;5.6;6,084;tt0120142;movie;06 May 2003;$14,772,788;;;True;1997;
1495;Turbo: A Power Rangers Movie;Action|Adventure|Children's;Turbo: A Power Rangers Movie;1997;PG;28 Mar 1997;99 min;Action, Adventure, Family;Shuki Levy, David Winning;Shuki Levy, Shell Danielson, Haim Saban;Jason David Frank, Catherine Sutherland, Hilary Shepard;A space alien is threatening to bring destruction on Earth, and the Power Rangers are enhanced with turbo powers in order to prevent her plan.;English;Japan, United States;1 nomination;https://m.media-amazon.com/images/M/MV5BMzAxMDA0MGUtMWJjYy00YWNlLTk1NmEtNTM5Y2FjYjMzNjM5XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '35/100'}];35.0;3.6;9,201;tt0120389;movie;02 Sep 2003;$8,363,899;;;True;1997;
