movieId;title;genres;Title;Year;Rated;Released;Runtime;Genre;Director;Writer;Actors;Plot;Language;Country;Awards;Poster;Ratings;Metascore;imdbRating;imdbVotes;imdbID;Type;DVD;BoxOffice;Production;Website;Response;totalSeasons
1685;I Love You, I Love You Not;Romance;I Love You, I Love You Not;1996;PG-13;31 Oct 1997;88 min;Drama, Romance;Billy Hopkins;Wendy Kesselman;Jeanne Moreau, Claire Danes, Jude Law;"Prep school student Daisy and her European-born grandmother Nana share the sad stories of their lives: Daisy tells Nana of her romance with young Ethan and problems in school because she's Jewish; and Nana tells of her young years...";English;United Kingdom, France, Germany;;https://m.media-amazon.com/images/M/MV5BNWQ5YTY4YjQtNmUwMC00ZGIyLTlmNjUtMTczOGM0MmIxNWYxXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}];;5.3;2,839;tt0116592;movie;03 Apr 2001;$20,677;;;True;
1686;Red Corner;Crime|Thriller;Red Corner;1997;R;31 Oct 1997;122 min;Crime, Drama, Thriller;Jon Avnet;Robert King;Richard Gere, Bai Ling, Bradley Whitford;An American attorney on business in China is wrongfully arrested and put on trial for murder, with a female defense lawyer from the country the only key to proving his innocence.;English, Mandarin;United States;4 wins;https://m.media-amazon.com/images/M/MV5BMzE0MjU5NzQxNV5BMl5BanBnXkFtZTcwMzQzNzU2NA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}];;6.3;17,651;tt0119994;movie;28 Jan 2017;$22,459,274;Metro-Goldwyn-Mayer;;True;
1687;Jackal, The;Action|Thriller;The Rifle, the Jackal, the Wolf, and the Boy;2016;PG;;18 min;Short, Drama;Oualid Mouaness;Oualid Mouaness;Fidel Badran, Jad Badran, Layal Ghanem;When two brothers use a household rifle without their father's consent, they get more than they bargained for.;Arabic;Lebanon;1 win & 1 nomination;https://m.media-amazon.com/images/M/MV5BMTBmZDY3YjAtOWZhYi00N2YxLWI4ZjQtNzIyMTMzODhjZDZmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTcyNjc1Mg@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}];;6.6;41;tt4865642;movie;10 Mar 2017;;;;True;
1688;Anastasia;Animation|Children's|Musical;Anastasia;1997;G;21 Nov 1997;94 min;Animation, Adventure, Drama;Don Bluth, Gary Goldman;Susan Gauthier, Bruce Graham, Bob Tzudiker;Meg Ryan, John Cusack, Christopher Lloyd;The last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death.;English, Russian, French;United States;Nominated for 2 Oscars. 10 wins & 23 nominations total;https://m.media-amazon.com/images/M/MV5BNGJiNWFlYTMtZTBiZi00ZTVmLWJmZmMtNzEzYzZjNzYzZmRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '61/100'}];61.0;7.1;127,207;tt0118617;movie;03 Aug 2004;$58,406,347;;;True;
1690;Alien: Resurrection;Action|Horror|Sci-Fi;Alien: Resurrection;1997;R;26 Nov 1997;109 min;Action, Horror, Sci-Fi;Jean-Pierre Jeunet;Dan O'Bannon, Ronald Shusett, Joss Whedon;Sigourney Weaver, Winona Ryder, Dominique Pinon;Two centuries years after her death, a powerful human/alien hybrid clone of Ellen Ripley aids a crew of space pirates in stopping the aliens from reaching Earth.;English, Spanish;United States;7 wins & 21 nominations;https://m.media-amazon.com/images/M/MV5BMTA1NzE0YTAtOTc2Yy00YzlmLWFjMzktOTAxMjZkMTkwYWQ2XkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '63/100'}];63.0;6.2;251,717;tt0118583;movie;01 Jun 1999;$47,795,658;;;True;
1692;Alien Escape;Horror|Sci-Fi;Alien Escape;1997;R;16 Dec 1997;85 min;Sci-Fi;Scott Harris;Tony Assenza;Gail Thackray, Bernie Van De Yacht, Heather Ford;An alien vessel crashes on Earth and is discovered by Cindy, Shauna and Becky, three friends beginning what they think to be a casual vacation in the mountains. The alien creatures, escaping a death sentence on their own world, ar...;English;United States;;https://m.media-amazon.com/images/M/MV5BNWYwYTQxYTctYWM5MS00OWE4LWE4YTQtNDljOTU0YWJiYTkyXkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}];;5.0;79;tt0112318;movie;;;;;True;
1693;Amistad;Drama;Amistad;1997;R;25 Dec 1997;155 min;Biography, Drama, History;Steven Spielberg;David Franzoni;Djimon Hounsou, Matthew McConaughey, Anthony Hopkins;In 1839, the revolt of Mende captives aboard a Spanish owned ship causes a major controversy in the United States when the ship is captured off the coast of Long Island. The courts must decide whether the Mende are slaves or legal...;English, Mende, Spanish, Portuguese;United States;Nominated for 4 Oscars. 11 wins & 44 nominations total;https://m.media-amazon.com/images/M/MV5BODFmYjRmMmItMzA1OS00YTJmLTlmZTItYzI4NjAzNzMzYjc5XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '63/100'}];63.0;7.3;79,138;tt0118607;movie;07 Jun 2005;$44,229,441;;;True;
1695;Artemisia;Drama;Artemisia;1997;R;08 May 1998;98 min;Biography, Drama, History;Agnès Merlet;Patrick Amos, Agnès Merlet, Christine Miller;Valentina Cervi, Michel Serrault, Predrag 'Miki' Manojlovic;Artemisia Gentileschi (1593-1653) was one of the first well-known female painters. The movie tells the story of her youth, when she was guided and protected by her father, the painter Orazio Gentileschi. Her professional curiosity...;French;France, Italy, Germany;1 win & 5 nominations;https://m.media-amazon.com/images/M/MV5BZjI1ZWVkNzQtOTJlNS00MWI3LWE1MTctMjg4ZTVmY2MzN2RmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}];;6.7;2,144;tt0123385;movie;18 Dec 2001;$356,749;;;True;
1696;Bent;Drama|War;Bent;1997;NC-17;26 Nov 1997;105 min;Drama, History, Romance;Sean Mathias;Martin Sherman;Lothaire Bluteau, Clive Owen, Mick Jagger;In 1930s Berlin, a gay Jew is sent to a concentration camp under the Nazi regime.;English;United Kingdom, Japan;3 wins & 3 nominations;https://m.media-amazon.com/images/M/MV5BZmY5Njc4YzktMTJmZS00MDBjLTkxZDQtYTU0ODdiZjQ3MTNiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}];;7.1;8,481;tt0118698;movie;03 Jun 2003;$496,059;;;True;
1697;Big Bang Theory, The;Crime;The Big Bang Theory: The Making of 'G.I. Joe';2009;;03 Nov 2009;;Short, Action;;;Lorenzo di Bonaventura, Joseph Gordon-Levitt, Sienna Miller, Rachel Nichols;;English;USA;;;[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}];;5.7;19;tt1546669;movie;;;;;True;
1701;Deconstructing Harry;Comedy|Drama;Deconstructing Harry;1997;R;02 Jan 1998;96 min;Comedy;Woody Allen;Woody Allen;Woody Allen, Judy Davis, Julia Louis-Dreyfus;Suffering from writer's block and eagerly awaiting his writing award, Harry Block remembers events from his past and scenes from his best-selling books as characters, real and fictional, come back to haunt him.;English, Hebrew;United States;Nominated for 1 Oscar. 4 wins & 7 nominations total;https://m.media-amazon.com/images/M/MV5BMDVjZWJiYzAtMWJkOS00ZDQzLTlkYTItYmMwMGE3YmY1MjQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '61/100'}];61.0;7.3;45,973;tt0118954;movie;;$10,686,841;Fine Line Features, New Line Cinema;;True;
1702;Flubber;Children's|Comedy|Fantasy;Flubber;1997;PG;26 Nov 1997;93 min;Comedy, Family, Sci-Fi;Les Mayfield;Samuel W. Taylor, John Hughes, Bill Walsh;Robin Williams, Marcia Gay Harden, Christopher McDonald;"An absent-minded professor discovers ""flubber,"" a rubber-like super-bouncy substance.";English;United States;3 wins & 2 nominations;https://m.media-amazon.com/images/M/MV5BNjc3M2NlYTItNDdhMy00ZDIwLWJhY2QtYTA3ZTNhMjhjNmQyXkEyXkFqcGdeQXVyMTI1Mzg0ODA5._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '37/100'}];37.0;5.3;91,405;tt0119137;movie;01 Jun 2004;$92,977,226;Buena Vista Pictures;;True;
1703;For Richer or Poorer;Comedy;For Richer or Poorer;1997;PG-13;12 Dec 1997;115 min;Comedy;Bryan Spicer;Jana Howington, Steve LuKanic;Tim Allen, Kirstie Alley, Jay O. Sanders;An unhappily married Manhattan socialite couple flee from the I.R.S. and end up in Amish country where they pretend to be visiting relatives.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BMGU0ODhmODEtZTJlOC00YjA3LThhYWItZjQ0Mzk3NDNhNzIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}];;5.8;11,564;tt0119142;movie;22 Aug 2006;$31,642,995;Universal Pictures;;True;
1704;Good Will Hunting;Drama;Good Will Hunting;1997;R;09 Jan 1998;126 min;Drama, Romance;Gus Van Sant;Matt Damon, Ben Affleck;Robin Williams, Matt Damon, Ben Affleck;Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.;English;United States;Won 2 Oscars. 24 wins & 61 nominations total;https://m.media-amazon.com/images/M/MV5BOTI0MzcxMTYtZDVkMy00NjY1LTgyMTYtZmUxN2M3NmQ2NWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '70/100'}];70.0;8.3;986,216;tt0119217;movie;08 Dec 1998;$138,433,435;;;True;
1705;Guy;Drama;Guy;2018;Not Rated;29 Aug 2018;101 min;Comedy, Drama, Music;Alex Lutz;Anaïs Deban, Alex Lutz, Thibault Segouin;Alex Lutz, Tom Dingler, Pascale Arbillot;Gauthier, a young journalist, learns through his mother that he's the illegitimate son of Guy Jamet, an aging French pop singer who was famous from the '60s to the '90s. As the old-time crooner embarks on a tour to promote his new...;French;France;5 wins & 8 nominations;https://m.media-amazon.com/images/M/MV5BYTE2MjZhNzQtYzY0Yy00YzcwLTg0MmEtYTRiODA0NmY5MDZhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}];;6.7;835;tt7253216;movie;20 Jan 2019;$1,319;;;True;
1706;Harlem River Drive;Drama;Harlem River Drive;2014;;;13 min;Short, Comedy, Drama;;Mark Anthony Benson;Onika Day, John O. Nelson, Stephen Cofield;It's Nothing Like Being In Love And Having Friends In Harlem;English;USA;;;[];;;;tt4586332;movie;;;;;True;
1707;Home Alone 3;Children's|Comedy;Home Alone 3;1997;PG;12 Dec 1997;102 min;Action, Comedy, Crime;Raja Gosnell;John Hughes;Alex D. Linz, Olek Krupa, Rya Kihlstedt;Alex Pruitt, an 8-year-old boy living in Chicago, must fend off international spies who seek a top-secret computer chip in his toy car.;English, Polish;United States;3 nominations;https://m.media-amazon.com/images/M/MV5BZTJhYjVhOWMtYTUyOS00NWM0LThjNzYtZWYxOTkwN2FhODg2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}];;4.5;120,409;tt0119303;movie;16 Oct 2007;$30,882,515;;;True;
1708;Ill Gotten Gains;Drama;Ill Gotten Gains;1997;R;05 Dec 1997;101 min;Drama, History;Joel B. Marsden;Joel B. Marsden, Peter Steinberg;Djimon Hounsou, Akosua Busia, De'aundre Bonds;WEST AFRICA 1869 - Slave trade is illegal. There is a revolt on a slave ship - twenty four men fight for their lives. Out-gunned, the revolt fails but a second uprising is planned.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BODg5NTExZjEtY2NiZi00MjA4LWEzNDAtYTc5MGU4OTk3NGM0XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}];;5.2;92;tt0119352;movie;19 Oct 1999;$8,329;;;True;
1709;Legal Deceit;Thriller;Legal Deceit;1997;;18 Nov 1997;93 min;Thriller;Monika Harris;Monika Harris;Lela Rochon, Jeffrey Dean Morgan, Phil Morris;Sydney Banks learns the hard way that being driven and educated is not the path to success. With the help of Todd Hunter her career takes off. Sydney gets pulled into corporate blackmail and murder. With the help of boyfriend Dere...;English;United States;;https://m.media-amazon.com/images/M/MV5BYjY3NDc5NWYtYzM3ZC00NjRjLWIyOGMtZTNkZmNjNTVjYmU3XkEyXkFqcGdeQXVyNDY2NzgwOTE@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '3.4/10'}];;3.4;77;tt0130073;movie;;;;;True;
1710;Man of Her Dreams;Drama;Man of Her Dreams;1997;R;18 Nov 1997;94 min;Drama, Thriller;Martin Kitrosser;Frank Rehwaldt, Greg Walker;William R. Moses, Lysette Anthony, Patrick Cassidy;After suspecting her husband is playing the field, a jittery woman finds a sympathetic ear in the form of a strange man. The drawback is that her sensitive new-found friend is an obsessive psychopath.;English;United States;;https://m.media-amazon.com/images/M/MV5BMDI5MWMwMGItMzE5ZS00NmM5LWE4NjEtYzc1MjQzZjMyZTdkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}];;5.0;194;tt0116976;movie;01 May 2008;;;;True;
1711;Midnight in the Garden of Good and Evil;Comedy|Crime|Drama|Mystery;Midnight in the Garden of Good and Evil;1997;R;21 Nov 1997;155 min;Crime, Drama, Mystery;Clint Eastwood;John Berendt, John Lee Hancock;John Cusack, Kevin Spacey, Jack Thompson;A visiting city reporter's assignment suddenly revolves around the murder trial of a local millionaire, whom he befriends.;English, French;United States;1 win & 4 nominations;https://m.media-amazon.com/images/M/MV5BMDVkZWRkZjktYmQzMS00YjE0LTgyMDUtZmIzNzJkZGM3MDNmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '57/100'}];57.0;6.6;40,171;tt0119668;movie;30 Jun 1998;$25,105,255;;;True;
1714;Never Met Picasso;Romance;Never Met Picasso;1996;Not Rated;28 Nov 1997;101 min;Comedy, Drama, Romance;Stephen Kijak;Stephen Kijak;Alexis Arquette, Georgia Ragsdale, Margot Kidder;A gay thirty year old lives at home and is in the midst of a serious creative funk. Rejected by numerous art schools and lacking romantic prospects, he looks to his charismatic Uncle Alfred for inspiration.;English;United States;2 wins;https://m.media-amazon.com/images/M/MV5BODgwMDYwMjUzOF5BMl5BanBnXkFtZTcwODM1MDQyMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}];;5.6;148;tt0117167;movie;27 Aug 2002;;;;True;
1715;Office Killer;Thriller;Office Killer;1997;R;03 Dec 1997;82 min;Comedy, Crime, Horror;Cindy Sherman;Elise MacAdam, Tom Kalin, Cindy Sherman;Florina Rodov, Jason Brill, Eddie Malavarca;A mousy office worker accidentally kills one of her coworkers, then proceeds to bump off a few others.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BNDg2NTczMDctZmZmNC00MDczLTgyNjUtZWJiOTU4ZDBlOGU5XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}];;5.1;2,282;tt0119819;movie;04 Jun 2002;$76,054;;;True;
1716;Other Voices, Other Rooms;Drama;Other Voices, Other Rooms;1995;Not Rated;05 Dec 1997;94 min;Drama;David Rocksavage;Truman Capote, Sara Flanigan, David Rocksavage;Lothaire Bluteau, Anna Thomson, David Speck;Other Voices, Other Rooms;English;United States, United Kingdom;1 nomination;https://m.media-amazon.com/images/M/MV5BODg5MGE2ZWYtYzczNC00OWIzLTg0NDYtMGY3ZTUwYzYwZjI1XkEyXkFqcGdeQXVyNjY5NDgyMTE@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}];;6.1;180;tt0119845;movie;23 Dec 2003;;;;True;
1717;Scream 2;Horror|Thriller;Scream 2;1997;R;12 Dec 1997;120 min;Horror, Mystery;Wes Craven;Kevin Williamson;Neve Campbell, Courteney Cox, David Arquette;Two years after the first series of murders, as Sidney acclimates to college life, someone donning the Ghostface costume begins a new string of killings.;English;United States;8 wins & 13 nominations;https://m.media-amazon.com/images/M/MV5BMTIxNTMzNzYtNzA3NC00MzgwLTlhNGYtMDEyYTNlZjcwZTNiXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '63/100'}];63.0;6.3;188,740;tt0120082;movie;07 Aug 2001;$101,363,301;;;True;
1718;Stranger in the House;Thriller;Stranger in the House;1992;Not Rated;28 Oct 1992;104 min;Crime, Drama;Georges Lautner;Jean Lartéguy, Georges Lautner, Georges Simenon;Jean-Paul Belmondo, Cristiana Reali, Sandrine Kiberlain;Since the suicide of his wife, Jacques Loursat has gone downhill. Estranged from his daughter, his lawyer's pratice in ruins, he consoles himself with drink. One night he is woken by a gunshot and catches sight of a young man flee...;French;France;;https://m.media-amazon.com/images/M/MV5BMjM1MzUzMTk0NV5BMl5BanBnXkFtZTgwOTI3ODk1MDE@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}];;6.1;532;tt0104505;movie;;;;;True;
1720;Time Tracers;Action|Adventure|Sci-Fi;Time Tracers;1997;;16 Dec 1997;101 min;Sci-Fi;Bret McCormick;Ted Newsom;Rocky Patterson, TJ Myers, Tyler Mason;When the discovery of a five-thousand year old artifact of a humanoid reptile leads an investigative reporter to the Kronos Project, he uncovers an experimental device created to send humans through time, controlled by a ruthless ...;English;United States;;https://m.media-amazon.com/images/M/MV5BMjhkMzQ0YTgtNjA0Mi00NDgwLTg5M2ItNGUwMjFmOWY0ZjUwXkEyXkFqcGdeQXVyMTY1ODc1MjE@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}];;4.6;72;tt0128755;movie;16 Dec 1997;;;;True;
1721;Titanic;Drama|Romance;Titanic;1997;PG-13;19 Dec 1997;194 min;Drama, Romance;James Cameron;James Cameron;Leonardo DiCaprio, Kate Winslet, Billy Zane;A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.;English, Swedish, Italian, French;United States, Mexico;Won 11 Oscars. 126 wins & 83 nominations total;https://m.media-amazon.com/images/M/MV5BMDdmZGU3NDQtY2E5My00ZTliLWIzOTUtMTY4ZGI1YjdiNjk3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '75/100'}];75.0;7.9;1,200,632;tt0120338;movie;08 Jan 2002;$659,363,944;;;True;
1722;Tomorrow Never Dies;Action|Romance|Thriller;Tomorrow Never Dies;1997;PG-13;19 Dec 1997;119 min;Action, Adventure, Thriller;Roger Spottiswoode;Bruce Feirstein, Ian Fleming;Pierce Brosnan, Jonathan Pryce, Michelle Yeoh;James Bond sets out to stop a media mogul's plan to induce war between China and the UK in order to obtain exclusive global media coverage.;English, German, Danish, Mandarin, Cantonese;United Kingdom, United States;6 wins & 10 nominations;https://m.media-amazon.com/images/M/MV5BMTM1MTk2ODQxNV5BMl5BanBnXkFtZTcwOTY5MDg0NA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '52/100'}];52.0;6.5;197,523;tt0120347;movie;04 Sep 2007;$125,304,276;;;True;
1723;Twisted;Comedy|Drama;Twisted;2004;R;27 Feb 2004;97 min;Crime, Drama, Mystery;Philip Kaufman;Sarah Thorp;Ashley Judd, Samuel L. Jackson, Andy Garcia;Jessica, whose father killed her mother and committed suicide, is a police officer. While investigating a murder, she finds herself in the center of her own investigation, when her former lovers start being murdered.;English, Italian, Spanish;United States, Germany;1 win;https://m.media-amazon.com/images/M/MV5BMTg1OTk4NDA3M15BMl5BanBnXkFtZTcwMDYzOTQyMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '2%'}, {'Source': 'Metacritic', 'Value': '26/100'}];26.0;5.3;22,435;tt0315297;movie;31 Aug 2004;$25,198,598;Summit Entertainment, Paramount Pictures;;True;
1724;Full Speed;Drama;Full Speed;2016;;21 Dec 2016;91 min;Action, Comedy;Nicolas Benamou;Frédéric Jardin, Fabrice Roger-Lacan, Nicolas Benamou;José Garcia, André Dussollier, Caroline Vigneaux;A family together with their grandpa go on a vacation, when their new car won't stop and it nearly escapes crashing into a hundred cars.;French;France, North Macedonia;;https://m.media-amazon.com/images/M/MV5BMTgwNzU3ZWYtMmQ4Ny00NWNmLTk3ODgtNjJjYzI1NTE4YTUyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjgwMzE5OTI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}];;5.8;3,321;tt4993964;movie;;;;;True;
